Ticket;Date;Close/Last;Volume;Open;High;Low
AMZN;01/27/2023;$102.24;87775610;$99.53;$103.485;$99.53
AMZN;01/26/2023;$99.22;68523560;$98.235;$99.49;$96.92
AMZN;01/25/2023;$97.18;94261570;$92.56;$97.24;$91.52
AMZN;01/24/2023;$96.32;66929450;$96.93;$98.09;$96.00
AMZN;01/23/2023;$97.52;76501100;$97.56;$97.78;$95.86
AMZN;01/20/2023;$97.25;67481540;$93.86;$97.354;$93.2025
AMZN;01/19/2023;$93.68;69002660;$94.74;$95.44;$92.86
AMZN;01/18/2023;$95.46;79570370;$97.25;$99.32;$95.38
AMZN;01/17/2023;$96.05;72755000;$98.68;$98.89;$95.73
AMZN;01/13/2023;$98.12;85549430;$94.18;$98.37;$94.12
AMZN;01/12/2023;$95.27;85254780;$96.93;$97.19;$93.50
AMZN;01/11/2023;$95.09;103126200;$90.93;$95.26;$90.93
AMZN;01/10/2023;$89.87;67756600;$87.57;$90.185;$87.29
AMZN;01/09/2023;$87.36;65266060;$87.46;$89.48;$87.08
AMZN;01/06/2023;$86.08;83303360;$83.03;$86.40;$81.43
AMZN;01/05/2023;$83.12;67930830;$85.33;$85.42;$83.07
AMZN;01/04/2023;$85.14;68885120;$86.55;$86.98;$83.36
AMZN;01/03/2023;$85.82;76706040;$85.46;$86.96;$84.205
AMZN;12/30/2022;$84.00;62401190;$83.12;$84.05;$82.47
AMZN;12/29/2022;$84.18;54995900;$82.87;$84.55;$82.55
AMZN;12/28/2022;$81.82;58228580;$82.80;$83.48;$81.69
AMZN;12/27/2022;$83.04;57284040;$84.97;$85.35;$83.00
AMZN;12/23/2022;$85.25;57433660;$83.25;$85.78;$82.9344
AMZN;12/22/2022;$83.79;81431310;$85.52;$85.68;$82.25
AMZN;12/21/2022;$86.77;59267160;$86.175;$87.225;$85.21
AMZN;12/20/2022;$85.19;74348300;$85.33;$86.61;$84.33
AMZN;12/19/2022;$84.92;83531460;$87.51;$87.63;$84.51
AMZN;12/16/2022;$87.86;146144100;$88.265;$89.35;$86.73
AMZN;12/15/2022;$88.45;84802880;$89.89;$89.97;$87.47
AMZN;12/14/2022;$91.58;70298010;$92.502;$93.4581;$89.87
AMZN;12/13/2022;$92.49;100212000;$95.23;$96.25;$90.52
AMZN;12/12/2022;$90.55;61999760;$89.21;$90.58;$87.87
AMZN;12/09/2022;$89.09;67398510;$88.90;$90.30;$88.63
AMZN;12/08/2022;$90.35;73305890;$89.24;$90.86;$87.88
AMZN;12/07/2022;$88.46;68086880;$88.34;$89.89;$87.48
AMZN;12/06/2022;$88.25;75503630;$90.50;$91.04;$87.90
AMZN;12/05/2022;$91.01;71535530;$93.05;$94.06;$90.82
AMZN;12/02/2022;$94.13;72496390;$94.475;$95.36;$93.78
AMZN;12/01/2022;$95.50;68487970;$96.99;$97.23;$94.92
AMZN;11/30/2022;$96.54;102805800;$92.47;$96.54;$91.525
AMZN;11/29/2022;$92.42;65567290;$94.04;$94.41;$91.44
AMZN;11/28/2022;$93.95;75062320;$93.93;$96.40;$93.43
AMZN;11/25/2022;$93.41;35088610;$93.79;$94.43;$93.065
AMZN;11/23/2022;$94.13;59414680;$93.24;$94.58;$92.83
AMZN;11/22/2022;$93.20;62191960;$92.62;$93.35;$90.87
AMZN;11/21/2022;$92.46;84330270;$93.97;$95.02;$90.59
AMZN;11/18/2022;$94.14;72428190;$95.95;$95.99;$92.48
AMZN;11/17/2022;$94.85;82617870;$95.37;$96.97;$94.03
AMZN;11/16/2022;$97.12;87958830;$96.85;$98.4879;$95.54
AMZN;11/15/2022;$98.94;111336300;$103.21;$103.79;$97.34
AMZN;11/14/2022;$98.49;99533070;$98.77;$100.1199;$97.29
AMZN;11/11/2022;$100.79;111590500;$97.88;$101.19;$96.66
AMZN;11/10/2022;$96.63;173414900;$92.935;$98.69;$91.65
AMZN;11/09/2022;$86.14;90796250;$89.47;$89.48;$85.87
AMZN;11/08/2022;$89.98;88703370;$90.79;$91.72;$88.23
AMZN;11/07/2022;$90.53;77495730;$91.95;$92.10;$89.04
AMZN;11/04/2022;$90.98;129101300;$91.49;$92.44;$88.04
AMZN;11/03/2022;$89.30;136683300;$92.47;$93.50;$89.02
AMZN;11/02/2022;$92.12;135761800;$97.315;$97.74;$92.01
AMZN;11/01/2022;$96.79;153370000;$103.99;$104.58;$96.06
AMZN;10/31/2022;$102.44;99251400;$103.56;$104.87;$100.74
AMZN;10/28/2022;$103.41;223133400;$97.905;$103.96;$97.66
AMZN;10/27/2022;$110.96;129605400;$113.92;$114.12;$109.77
AMZN;10/26/2022;$115.66;69002460;$116.00;$119.3457;$114.76
AMZN;10/25/2022;$120.60;50934610;$119.65;$121.3152;$118.95
AMZN;10/24/2022;$119.82;49531520;$119.98;$120.39;$116.57
AMZN;10/21/2022;$119.32;55660490;$114.792;$119.59;$114.50
AMZN;10/20/2022;$115.25;48795100;$113.83;$118.24;$113.51
AMZN;10/19/2022;$115.07;47198120;$114.71;$116.5932;$113.22
AMZN;10/18/2022;$116.36;65607450;$119.06;$119.52;$114.79
AMZN;10/17/2022;$113.79;62781990;$110.11;$114.19;$110.09
AMZN;10/14/2022;$106.90;67737340;$114.10;$114.96;$106.60
AMZN;10/13/2022;$112.53;86868100;$107.88;$113.44;$105.345
AMZN;10/12/2022;$112.90;45728660;$112.49;$113.83;$111.40
AMZN;10/11/2022;$112.21;56432230;$112.71;$115.48;$110.39
AMZN;10/10/2022;$113.67;42339680;$115.10;$116.25;$112.43
AMZN;10/07/2022;$114.56;54677980;$118.00;$118.17;$113.88
AMZN;10/06/2022;$120.30;42253760;$120.77;$121.53;$119.50
AMZN;10/05/2022;$120.95;48217540;$118.58;$121.75;$117.69
AMZN;10/04/2022;$121.09;62812560;$119.89;$123.00;$119.79
AMZN;10/03/2022;$115.88;50941850;$113.58;$116.91;$112.45
AMZN;09/30/2022;$113.00;59479590;$114.075;$116.92;$112.84
AMZN;09/29/2022;$114.80;58969710;$115.60;$116.07;$113.06
AMZN;09/28/2022;$118.01;55763750;$114.38;$118.70;$113.80
AMZN;09/27/2022;$114.41;60094690;$117.195;$118.32;$113.05
AMZN;09/26/2022;$115.15;62723270;$113.295;$117.34;$113.13
AMZN;09/23/2022;$113.78;65126670;$116.00;$116.05;$112.06
AMZN;09/22/2022;$117.31;55229190;$117.08;$118.79;$116.26
AMZN;09/21/2022;$118.54;58498890;$122.49;$123.76;$118.45
AMZN;09/20/2022;$122.19;47698430;$123.35;$124.3963;$121.14
AMZN;09/19/2022;$124.66;47279730;$122.16;$124.71;$121.80
AMZN;09/16/2022;$123.53;115667800;$122.78;$123.87;$120.70
AMZN;09/15/2022;$126.28;52887200;$127.38;$130.37;$125.495
AMZN;09/14/2022;$128.55;45316770;$127.364;$128.84;$126.33
AMZN;09/13/2022;$126.82;72694010;$131.01;$131.40;$126.27
AMZN;09/12/2022;$136.45;53826860;$134.095;$136.49;$134.00
AMZN;09/09/2022;$133.27;49422260;$130.91;$133.69;$130.76
AMZN;09/08/2022;$129.82;43988510;$127.72;$130.28;$127.10
AMZN;09/07/2022;$129.48;47834490;$126.12;$129.82;$125.40
AMZN;09/06/2022;$126.11;43888590;$127.92;$128.62;$124.74
AMZN;09/02/2022;$127.51;57429830;$129.50;$131.38;$126.39
AMZN;09/01/2022;$127.82;56636150;$126.00;$128.02;$123.66
AMZN;08/31/2022;$126.77;53648700;$129.45;$130.59;$126.74
AMZN;08/30/2022;$128.73;49202990;$131.25;$132.0745;$126.85
AMZN;08/29/2022;$129.79;48101640;$129.90;$131.9499;$128.77
AMZN;08/26/2022;$130.75;53322660;$136.55;$137.83;$130.50
AMZN;08/25/2022;$137.28;37496280;$135.26;$137.42;$134.28
AMZN;08/24/2022;$133.80;38626980;$132.75;$135.47;$132.10
AMZN;08/23/2022;$133.62;36252100;$133.41;$134.99;$132.95
AMZN;08/22/2022;$133.22;50461500;$135.72;$136.32;$132.85
AMZN;08/19/2022;$138.23;47792840;$140.47;$141.11;$137.9142
AMZN;08/18/2022;$142.30;37458740;$141.32;$142.77;$140.38
AMZN;08/17/2022;$142.10;48149780;$142.69;$143.38;$140.78
AMZN;08/16/2022;$144.78;59102860;$143.905;$146.57;$142.00
AMZN;08/15/2022;$143.18;39014580;$142.80;$143.76;$141.49
GOOGL;08/11/2023;$129.56;19591080;$128.66;$129.93;$128.17
GOOGL;08/10/2023;$129.69;20857750;$131.32;$132.05;$129.45
GOOGL;08/09/2023;$129.66;24912920;$131.66;$132.04;$129.00
GOOGL;08/08/2023;$131.40;23535180;$130.62;$131.51;$129.545
GOOGL;08/07/2023;$131.53;22746290;$129.16;$131.61;$129.02
GOOGL;08/04/2023;$128.11;26147160;$129.28;$131.51;$127.91
GOOGL;08/03/2023;$128.45;20159530;$127.97;$129.385;$127.42
GOOGL;08/02/2023;$128.38;26273260;$129.45;$130.09;$127.56
GOOGL;08/01/2023;$131.55;23276440;$130.775;$132.63;$130.68
GOOGL;07/31/2023;$132.72;28055530;$132.73;$133.525;$131.775
GOOGL;07/28/2023;$132.58;36591160;$130.78;$133.74;$130.57
GOOGL;07/27/2023;$129.40;44952070;$131.67;$133.24;$128.79
GOOGL;07/26/2023;$129.27;61682090;$130.07;$130.98;$128.32
GOOGL;07/25/2023;$122.21;52509550;$121.36;$123.145;$121.02
GOOGL;07/24/2023;$121.53;29723670;$121.66;$123.00;$120.98
GOOGL;07/21/2023;$120.02;71606470;$120.62;$120.99;$118.73
GOOGL;07/20/2023;$119.20;37906760;$121.42;$124.09;$118.22
GOOGL;07/19/2023;$122.03;37224030;$124.60;$125.18;$121.80
GOOGL;07/18/2023;$123.76;26226450;$124.60;$124.68;$122.96
GOOGL;07/17/2023;$124.65;25716220;$125.94;$127.0999;$124.195
GOOGL;07/14/2023;$125.42;33283080;$124.80;$126.775;$123.49
GOOGL;07/13/2023;$124.54;44297920;$120.93;$124.83;$120.45
GOOGL;07/12/2023;$118.93;30404410;$118.80;$120.33;$118.4145
GOOGL;07/11/2023;$117.14;23078780;$116.29;$117.71;$115.35
GOOGL;07/10/2023;$116.45;35315240;$118.30;$118.305;$116.135
GOOGL;07/07/2023;$119.48;21709550;$120.10;$121.05;$119.40
GOOGL;07/06/2023;$120.11;24778800;$119.795;$120.30;$118.40
GOOGL;07/05/2023;$121.75;27584810;$119.24;$122.61;$119.23
GOOGL;07/03/2023;$119.90;14442850;$119.24;$120.19;$118.8182
GOOGL;06/30/2023;$119.70;29532240;$120.17;$121.08;$119.69
GOOGL;06/29/2023;$119.10;24090900;$119.24;$120.06;$118.295
GOOGL;06/28/2023;$120.18;27091450;$117.09;$120.39;$116.85
GOOGL;06/27/2023;$118.33;39535940;$117.08;$119.08;$116.10
GOOGL;06/26/2023;$118.34;33969900;$120.76;$122.00;$118.265
GOOGL;06/23/2023;$122.34;34913640;$121.38;$122.7879;$121.06
GOOGL;06/22/2023;$123.15;26952250;$120.00;$123.24;$118.83
GOOGL;06/21/2023;$120.55;30306340;$122.40;$122.66;$120.10
GOOGL;06/20/2023;$123.10;26097490;$122.93;$124.57;$122.14
GOOGL;06/16/2023;$123.53;45535550;$125.93;$126.108;$123.28
GOOGL;06/15/2023;$125.09;35246270;$123.14;$125.46;$122.40
GOOGL;06/14/2023;$123.67;30592300;$123.10;$124.05;$121.45
GOOGL;06/13/2023;$123.83;22278310;$124.98;$125.16;$123.18
GOOGL;06/12/2023;$123.64;28338740;$122.785;$124.05;$121.66
GOOGL;06/09/2023;$122.23;23778320;$122.25;$123.755;$121.91
GOOGL;06/08/2023;$122.14;29389170;$122.225;$123.225;$121.24
GOOGL;06/07/2023;$122.50;52538990;$126.97;$129.04;$122.12
GOOGL;06/06/2023;$127.31;26638300;$126.01;$128.29;$125.36
GOOGL;06/05/2023;$126.01;32305530;$124.01;$127.43;$123.84
GOOGL;06/02/2023;$124.67;26980150;$123.99;$126.15;$123.76
GOOGL;06/01/2023;$123.72;30772680;$122.815;$124.42;$122.62
GOOGL;05/31/2023;$122.87;37325790;$122.75;$124.0601;$122.50
GOOGL;05/30/2023;$123.67;35076660;$125.64;$125.66;$122.00
GOOGL;05/26/2023;$124.61;35635940;$123.17;$125.26;$122.45
GOOGL;05/25/2023;$123.48;42316990;$124.52;$125.32;$121.96
GOOGL;05/24/2023;$120.90;34182640;$121.12;$121.91;$119.86
GOOGL;05/23/2023;$122.56;34046250;$124.16;$124.625;$122.2104
GOOGL;05/22/2023;$125.05;35253030;$122.94;$126.43;$122.74
GOOGL;05/19/2023;$122.76;41353450;$123.55;$125.97;$122.15
GOOGL;05/18/2023;$122.83;35234230;$120.95;$123.31;$120.83
GOOGL;05/17/2023;$120.84;33323590;$119.61;$121.67;$118.89
GOOGL;05/16/2023;$119.51;45035560;$116.49;$120.75;$116.43
GOOGL;05/15/2023;$116.51;36266770;$116.11;$118.48;$116.01
GOOGL;05/12/2023;$117.51;41102330;$116.68;$118.03;$116.11
GOOGL;05/11/2023;$116.57;78900030;$115.395;$117.92;$114.41
GOOGL;05/10/2023;$111.75;63153370;$107.97;$112.94;$107.93
GOOGL;05/09/2023;$107.35;36360140;$108.39;$110.15;$107.19
GOOGL;05/08/2023;$107.77;26511450;$105.18;$107.96;$105.16
GOOGL;05/05/2023;$105.57;26639250;$104.82;$105.88;$104.11
GOOGL;05/04/2023;$104.69;23419510;$105.485;$105.60;$103.97
GOOGL;05/03/2023;$105.41;21795410;$105.53;$107.49;$104.96
GOOGL;05/02/2023;$105.32;30997250;$107.14;$107.20;$103.71
GOOGL;05/01/2023;$107.20;26681680;$106.84;$107.99;$106.82
GOOGL;04/28/2023;$107.34;36139850;$107.04;$107.35;$105.09
GOOGL;04/27/2023;$107.59;50089190;$104.45;$108.37;$103.54
GOOGL;04/26/2023;$103.71;53347560;$104.92;$106.35;$102.63
GOOGL;04/25/2023;$103.85;46664100;$105.825;$106.69;$103.84
GOOGL;04/24/2023;$105.97;23542830;$105.49;$106.63;$104.70
GOOGL;04/21/2023;$105.41;25800080;$105.47;$106.00;$104.78
GOOGL;04/20/2023;$105.29;27820790;$103.91;$106.25;$103.8684
GOOGL;04/19/2023;$104.18;20905680;$103.58;$104.98;$103.07
GOOGL;04/18/2023;$104.50;26596450;$106.49;$106.54;$104.07
GOOGL;04/17/2023;$105.97;37571220;$104.658;$106.16;$104.52
GOOGL;04/14/2023;$108.87;26578000;$106.89;$108.94;$106.84
GOOGL;04/13/2023;$107.43;24843580;$105.84;$107.49;$105.84
GOOGL;04/12/2023;$104.64;24370270;$106.58;$106.75;$104.34
GOOGL;04/11/2023;$105.35;26311800;$106.55;$106.73;$104.68
GOOGL;04/10/2023;$106.44;27067360;$106.98;$107.59;$105.12
GOOGL;04/06/2023;$108.42;48711480;$105.26;$109.17;$104.33
GOOGL;04/05/2023;$104.47;28290500;$105.78;$106.10;$103.66
GOOGL;04/04/2023;$104.72;24420080;$104.33;$105.58;$104.04
GOOGL;04/03/2023;$104.36;25035400;$102.39;$104.53;$101.93
GOOGL;03/31/2023;$103.73;36863370;$101.30;$103.89;$101.04
GOOGL;03/30/2023;$100.89;33086180;$100.91;$101.155;$99.78
GOOGL;03/29/2023;$101.39;28779570;$102.28;$102.49;$100.65
GOOGL;03/28/2023;$101.03;32057870;$102.44;$102.45;$99.74
GOOGL;03/27/2023;$102.46;31120860;$104.615;$104.76;$101.9273
GOOGL;03/24/2023;$105.44;30411040;$104.99;$105.49;$103.84
GOOGL;03/23/2023;$105.60;40797770;$105.06;$106.30;$104.46
GOOGL;03/22/2023;$103.37;43427420;$104.27;$106.59;$103.33
GOOGL;03/21/2023;$104.92;42110280;$101.25;$105.10;$101.22
GOOGL;03/20/2023;$101.22;32960440;$100.12;$101.75;$99.87
GOOGL;03/17/2023;$101.62;61028550;$100.26;$102.835;$100.10
GOOGL;03/16/2023;$100.32;65567660;$96.20;$101.19;$95.50
GOOGL;03/15/2023;$96.11;50622050;$93.22;$96.93;$92.64
GOOGL;03/14/2023;$93.97;36050210;$92.56;$94.36;$92.44
GOOGL;03/13/2023;$91.11;37335570;$90.09;$92.57;$89.42
GOOGL;03/10/2023;$90.63;35941050;$92.17;$92.79;$90.395
GOOGL;03/09/2023;$92.32;28813530;$94.05;$95.53;$91.90
GOOGL;03/08/2023;$94.25;34103270;$94.12;$95.955;$94.00
GOOGL;03/07/2023;$93.86;27835480;$94.98;$95.67;$93.53
GOOGL;03/06/2023;$95.13;32639310;$94.015;$95.97;$94.00
GOOGL;03/03/2023;$93.65;35160110;$92.48;$93.73;$92.45
GOOGL;03/02/2023;$92.00;32226230;$89.66;$92.275;$89.59
GOOGL;03/01/2023;$90.36;31111230;$89.98;$91.03;$89.67
GOOGL;02/28/2023;$90.06;30142040;$89.33;$91.23;$89.32
GOOGL;02/27/2023;$89.87;27502300;$89.87;$90.16;$89.335
GOOGL;02/24/2023;$89.13;36585090;$89.44;$89.89;$88.575
GOOGL;02/23/2023;$90.89;41206380;$91.92;$91.94;$89.76
GOOGL;02/22/2023;$91.65;30884020;$91.70;$92.11;$90.61
GOOGL;02/21/2023;$91.79;33629260;$93.00;$93.10;$91.72
GOOGL;02/17/2023;$94.35;34284120;$94.85;$95.5599;$93.21
GOOGL;02/16/2023;$95.51;42462620;$95.37;$97.68;$94.74
GOOGL;02/15/2023;$96.94;50298480;$94.49;$97.12;$94.15
GOOGL;02/14/2023;$94.68;54726120;$94.43;$94.845;$92.26
GOOGL;02/13/2023;$94.61;50076120;$94.74;$95.20;$93.84
GOOGL;02/10/2023;$94.57;54980700;$95.45;$96.75;$94.25
GOOGL;02/09/2023;$95.01;119455000;$100.00;$100.03;$93.63
GOOGL;02/08/2023;$99.37;94743520;$102.05;$103.14;$98.035
GOOGL;02/07/2023;$107.64;49010230;$103.22;$108.18;$103.12
GOOGL;02/06/2023;$102.90;31999560;$102.40;$104.36;$101.88
GOOGL;02/03/2023;$104.78;65309260;$102.93;$107.81;$102.58
GOOGL;02/02/2023;$107.74;69883760;$105.80;$107.85;$105.61
GOOGL;02/01/2023;$100.43;35531100;$98.71;$101.19;$97.58
GOOGL;01/31/2023;$98.84;29870670;$96.87;$98.88;$96.82
GOOGL;01/30/2023;$96.94;27226200;$97.48;$98.29;$96.395
GOOGL;01/27/2023;$99.37;33879750;$97.31;$100.32;$97.31
GOOGL;01/26/2023;$97.52;30113970;$96.50;$97.57;$95.38
GOOGL;01/25/2023;$95.22;42329950;$95.57;$96.162;$93.76
GOOGL;01/24/2023;$97.70;33078510;$98.10;$99.61;$97.20
GOOGL;01/23/2023;$99.79;40005060;$97.95;$100.04;$97.50
GOOGL;01/20/2023;$98.02;63191080;$95.10;$98.30;$95.02
GOOGL;01/19/2023;$93.05;37000400;$90.72;$93.605;$90.63
GOOGL;01/18/2023;$91.12;29116690;$92.14;$92.7999;$90.64
GOOGL;01/17/2023;$91.29;32602420;$92.06;$92.25;$90.05
GOOGL;01/13/2023;$92.12;26329210;$90.85;$92.19;$90.1299
GOOGL;01/12/2023;$91.13;30258140;$91.48;$91.87;$89.75
GOOGL;01/11/2023;$91.52;26861970;$89.18;$91.60;$89.01
GOOGL;01/10/2023;$88.42;30467760;$85.98;$88.67;$85.83
GOOGL;01/09/2023;$88.02;29003900;$88.36;$90.05;$87.86
GOOGL;01/06/2023;$87.34;41381500;$86.79;$87.69;$84.86
GOOGL;01/05/2023;$86.20;27194380;$87.47;$87.57;$85.90
GOOGL;01/04/2023;$88.08;34854780;$90.35;$90.65;$87.271
GOOGL;01/03/2023;$89.12;28131220;$89.585;$91.05;$88.52
GOOGL;12/30/2022;$88.23;23986300;$86.98;$88.30;$86.57
GOOGL;12/29/2022;$88.45;23333540;$86.62;$88.845;$86.61
GOOGL;12/28/2022;$86.02;19523180;$86.98;$88.04;$85.94
GOOGL;12/27/2022;$87.39;20097350;$88.795;$88.94;$87.01
GOOGL;12/23/2022;$89.23;23003040;$87.11;$89.545;$87.07
GOOGL;12/22/2022;$87.76;27658290;$88.16;$88.54;$86.32
GOOGL;12/21/2022;$89.58;24745640;$89.08;$90.22;$88.32
GOOGL;12/20/2022;$89.02;23453840;$88.11;$89.175;$87.4401
GOOGL;12/19/2022;$88.44;29493030;$90.255;$90.56;$88.21
GOOGL;12/16/2022;$90.26;58011850;$90.76;$91.33;$89.52
GOOGL;12/15/2022;$90.86;40107030;$93.13;$93.64;$90.01
GOOGL;12/14/2022;$95.07;28733600;$95.20;$96.87;$93.60
GOOGL;12/13/2022;$95.63;40593660;$97.76;$99.53;$95.03
GOOGL;12/12/2022;$93.31;29009010;$92.71;$93.56;$91.61
GOOGL;12/09/2022;$92.83;28225450;$93.77;$94.26;$92.75
GOOGL;12/08/2022;$93.71;32213290;$95.38;$95.58;$93.45
GOOGL;12/07/2022;$94.94;31045450;$96.41;$96.8811;$94.715
GOOGL;12/06/2022;$96.98;24910660;$99.30;$99.78;$96.42
GOOGL;12/05/2022;$99.48;24405090;$99.40;$101.38;$99.00
GOOGL;12/02/2022;$100.44;21480700;$99.05;$100.77;$98.90
GOOGL;12/01/2022;$100.99;28687100;$101.02;$102.25;$100.25
GOOGL;11/30/2022;$100.99;43647480;$94.82;$101.04;$94.42
GOOGL;11/29/2022;$95.19;20061720;$95.73;$96.12;$94.11
GOOGL;11/28/2022;$96.05;26252430;$97.036;$97.58;$95.61
GOOGL;11/25/2022;$97.46;9701441;$98.24;$98.64;$97.40
GOOGL;11/23/2022;$98.46;18868090;$97.09;$98.76;$97.09
GOOGL;11/22/2022;$97.05;23438480;$95.95;$97.22;$94.05
GOOGL;11/21/2022;$95.60;21647390;$97.29;$98.40;$95.355
GOOGL;11/18/2022;$97.43;28342300;$98.77;$98.90;$96.37
GOOGL;11/17/2022;$98.36;26052600;$96.97;$99.28;$96.79
GOOGL;11/16/2022;$98.85;29105150;$97.90;$99.6375;$97.64
GOOGL;11/15/2022;$98.44;41640820;$98.26;$100.14;$96.71
GOOGL;11/14/2022;$95.70;30179540;$95.09;$96.79;$94.51
GOOGL;11/11/2022;$96.41;33090480;$94.69;$96.93;$93.92
GOOGL;11/10/2022;$93.94;51620140;$92.25;$94.39;$91.61
GOOGL;11/09/2022;$87.32;31769100;$88.45;$89.435;$87.28
GOOGL;11/08/2022;$88.90;30429030;$88.90;$90.32;$87.5901
GOOGL;11/07/2022;$88.49;34078910;$87.28;$88.90;$86.85
GOOGL;11/04/2022;$86.58;51124900;$85.40;$86.64;$83.71
GOOGL;11/03/2022;$83.43;61288020;$86.32;$86.52;$83.34
GOOGL;11/02/2022;$86.97;57038280;$90.94;$91.18;$86.88
GOOGL;11/01/2022;$90.47;47161350;$95.45;$96.03;$90.37
GOOGL;10/31/2022;$94.51;31675040;$95.42;$96.03;$93.98
GOOGL;10/28/2022;$96.29;43697290;$92.27;$96.55;$92.13
GOOGL;10/27/2022;$92.22;60710860;$94.52;$95.43;$91.80
GOOGL;10/26/2022;$94.93;88279040;$96.43;$98.31;$94.69
GOOGL;10/25/2022;$104.48;40611380;$102.90;$104.82;$102.72
GOOGL;10/24/2022;$102.52;27176420;$101.80;$102.75;$99.98
GOOGL;10/21/2022;$101.13;32458720;$97.845;$101.31;$97.72
GOOGL;10/20/2022;$99.97;25323200;$100.00;$102.32;$99.39
GOOGL;10/19/2022;$99.63;23811060;$100.01;$101.0183;$98.9201
GOOGL;10/18/2022;$100.77;24060670;$103.13;$103.47;$99.97
GOOGL;10/17/2022;$99.97;28419190;$98.86;$100.93;$98.83
GOOGL;10/14/2022;$96.56;25410670;$99.99;$100.69;$96.37
GOOGL;10/13/2022;$99.06;34574550;$95.15;$99.775;$94.3836
GOOGL;10/12/2022;$97.56;21876360;$97.30;$98.75;$96.735
GOOGL;10/11/2022;$97.18;26507100;$97.43;$99.245;$96.31
GOOGL;10/10/2022;$97.86;18225090;$99.00;$99.095;$97.01
GOOGL;10/07/2022;$98.68;27502770;$99.85;$100.53;$98.295
GOOGL;10/06/2022;$101.42;22323990;$100.68;$102.9254;$100.59
GOOGL;10/05/2022;$101.43;22176900;$99.825;$101.93;$98.80
GOOGL;10/04/2022;$101.64;28850770;$100.44;$101.84;$100.38
GOOGL;10/03/2022;$98.64;27982030;$96.76;$99.2872;$96.521
GOOGL;09/30/2022;$95.65;32941490;$97.05;$98.90;$95.56
GOOGL;09/29/2022;$97.42;31047220;$98.64;$98.64;$95.96
GOOGL;09/28/2022;$100.05;32466320;$97.65;$100.70;$97.11
GOOGL;09/27/2022;$97.50;30072780;$99.43;$100.00;$96.872
GOOGL;09/26/2022;$98.17;27072660;$98.10;$99.88;$97.80
GOOGL;09/23/2022;$98.74;31625440;$99.63;$99.66;$97.47
GOOGL;09/22/2022;$100.14;34298620;$98.82;$101.24;$98.79
GOOGL;09/21/2022;$99.28;31487270;$101.67;$102.88;$99.27
GOOGL;09/20/2022;$101.14;26517120;$102.08;$102.37;$100.52
GOOGL;09/19/2022;$103.07;23036810;$101.75;$103.33;$101.55
GOOGL;09/16/2022;$102.80;42797170;$102.07;$103.13;$100.94
GOOGL;09/15/2022;$102.91;34188280;$104.03;$105.27;$102.35
GOOGL;09/14/2022;$105.00;26395130;$104.57;$105.275;$103.66
GOOGL;09/13/2022;$104.32;38172870;$107.80;$108.30;$104.09
GOOGL;09/12/2022;$110.86;22966750;$110.99;$111.62;$109.93
GOOGL;09/09/2022;$110.65;23213590;$109.065;$110.99;$109.02
GOOGL;09/08/2022;$108.38;24238290;$108.04;$109.60;$107.16
GOOGL;09/07/2022;$109.45;23166970;$107.06;$109.98;$106.90
GOOGL;09/06/2022;$106.81;25068280;$107.30;$108.03;$105.78
GOOGL;09/02/2022;$107.85;24160710;$110.59;$110.74;$107.26
GOOGL;09/01/2022;$109.74;28360930;$108.28;$110.445;$107.36
GOOGL;08/31/2022;$108.22;28626970;$110.65;$110.85;$108.13
GOOGL;08/30/2022;$108.94;27513260;$110.17;$110.50;$107.80
GOOGL;08/29/2022;$109.42;21191160;$109.99;$110.95;$108.80
GOOGL;08/26/2022;$110.34;37245700;$114.72;$115.12;$110.19
GOOGL;08/25/2022;$116.65;16956790;$114.235;$116.72;$114.11
GOOGL;08/24/2022;$113.69;17734620;$113.50;$114.78;$112.8701
GOOGL;08/23/2022;$113.86;15870370;$113.475;$115.01;$113.43
GOOGL;08/22/2022;$114.24;21456650;$115.20;$115.63;$113.85
GOOGL;08/19/2022;$117.21;21809530;$119.06;$119.15;$116.76
GOOGL;08/18/2022;$120.17;17987660;$119.43;$120.82;$118.72
GOOGL;08/17/2022;$119.55;22846960;$120.12;$121.29;$119.38
GOOGL;08/16/2022;$121.70;19041230;$121.52;$122.43;$120.64
GOOGL;08/15/2022;$122.08;19494830;$121.13;$122.30;$120.61
META;08/11/2023;$301.64;14046250;$302.57;$304.72;$300.36
META;08/10/2023;$305.74;14358900;$307.94;$312.339;$303.87
META;08/09/2023;$305.21;19955780;$312.88;$313.63;$302.85
META;08/08/2023;$312.64;15183530;$314.40;$317.89;$310.11
META;08/07/2023;$316.56;16236500;$313.23;$317.07;$310.46
META;08/04/2023;$310.73;17612760;$314.96;$318.41;$310.20
META;08/03/2023;$313.19;15215420;$309.93;$315.9499;$309.93
META;08/02/2023;$314.31;20461090;$318.00;$318.39;$310.65
META;08/01/2023;$322.71;22889870;$317.535;$324.14;$314.66
META;07/31/2023;$318.60;25799600;$323.69;$325.6599;$317.59
META;07/28/2023;$325.48;39220270;$316.875;$326.20;$314.2481
META;07/27/2023;$311.71;64229170;$325.12;$325.35;$309.84
META;07/26/2023;$298.57;47256930;$301.19;$301.77;$291.90
META;07/25/2023;$294.47;19585580;$295.19;$298.30;$291.86
META;07/24/2023;$291.61;24949410;$295.78;$297.52;$288.3001
META;07/21/2023;$294.26;42139260;$304.57;$305.46;$291.20
